id,fuel,passengers,planesAtThatTime,priority,timeToArrive,timeWaited
TAP9,18.0,40,17,1,0,7
TAP9,17.0,40,16,1,0,7
TAP9,16.0,40,15,1,0,7
TAP9,15.0,40,16,1,0,7
TAP9,14.0,40,14,1,0,7
TAP9,13.0,40,16,1,0,7
AirAsia8,28.0,40,16,4,10,0
AirAsia8,27.0,40,18,4,9,0
AirAsia8,26.0,40,20,4,8,0
AirAsia8,25.0,40,18,4,7,0
AirAsia8,24.0,40,17,4,6,0
AirAsia8,23.0,40,16,4,5,0
AirAsia8,22.0,40,16,4,4,0
AirAsia8,21.0,40,16,4,3,0
AirAsia8,20.0,40,15,4,2,0
AirAsia8,19.0,40,16,4,1,0
AirAsia8,18.0,40,15,4,0,0
Emirates9,29.0,40,17,1,10,3
Emirates9,28.0,40,17,1,9,3
Emirates9,27.0,40,16,1,8,3
Emirates9,26.0,40,15,1,7,3
Emirates9,25.0,40,17,1,6,3
Emirates9,24.0,40,19,1,5,3
Emirates9,23.0,40,18,1,4,3
Emirates9,22.0,40,17,1,3,3
Emirates9,21.0,40,16,1,2,3
Emirates9,20.0,40,15,1,1,3
Emirates9,19.0,40,16,1,0,3
Emirates9,18.0,40,15,1,0,3
Emirates9,17.0,40,16,1,0,3
Emirates9,16.0,40,14,1,0,3
Ryanair8,21.0,40,18,3,10,1
Ryanair8,20.0,40,20,3,9,1
Ryanair8,19.0,40,18,3,8,1
Ryanair8,18.0,40,17,3,7,1
Ryanair8,17.0,40,16,3,6,1
Ryanair8,16.0,40,16,3,5,1
Ryanair8,15.0,40,16,3,4,1
Ryanair8,14.0,40,15,3,3,1
Ryanair8,13.0,40,16,3,2,1
Ryanair8,12.0,40,15,3,1,1
Ryanair8,11.0,40,14,3,0,1
Ryanair8,10.0,40,15,3,0,1
TAP7,29.0,40,15,0,10,11
TAP7,28.0,40,16,0,9,11
TAP7,27.0,40,15,0,8,11
TAP7,26.0,40,17,0,7,11
TAP7,25.0,40,18,0,6,11
TAP7,24.0,40,18,0,5,11
TAP7,23.0,40,17,0,4,11
TAP7,22.0,40,16,0,3,11
TAP7,21.0,40,16,0,2,11
TAP7,20.0,40,18,0,1,11
TAP7,19.0,40,19,0,0,11
TAP7,18.0,40,18,0,0,11
TAP7,17.0,40,17,0,0,11
TAP7,16.0,40,16,0,0,11
TAP7,15.0,40,16,0,0,11
TAP7,14.0,40,16,0,0,11
TAP7,13.0,40,15,0,0,11
TAP7,12.0,40,16,0,0,11
TAP7,11.0,40,14,0,0,11
TAP7,10.0,40,13,0,0,11
TAP7,9.0,40,15,0,0,11
TAP7,8.0,40,15,0,0,11
Luftansa9,20.0,40,15,4,10,3
Luftansa9,19.0,40,17,4,9,3
Luftansa9,18.0,40,19,4,8,3
Luftansa9,17.0,40,18,4,7,3
Luftansa9,16.0,40,17,4,6,3
Luftansa9,15.0,40,16,4,5,3
Luftansa9,14.0,40,15,4,4,3
Luftansa9,13.0,40,16,4,3,3
Luftansa9,12.0,40,15,4,2,3
Luftansa9,11.0,40,16,4,1,3
Luftansa9,10.0,40,14,4,0,3
Luftansa9,9.0,40,13,4,0,3
Luftansa9,8.0,40,15,4,0,3
Luftansa9,7.0,40,15,4,0,3
Luftansa8,28.0,40,19,4,10,3
Luftansa8,27.0,40,18,4,9,3
Luftansa8,26.0,40,17,4,8,3
Luftansa8,25.0,40,16,4,7,3
Luftansa8,24.0,40,16,4,6,3
Luftansa8,23.0,40,16,4,5,3
Luftansa8,22.0,40,15,4,4,3
Luftansa8,21.0,40,16,4,3,3
Luftansa8,20.0,40,15,4,2,3
Luftansa8,19.0,40,14,4,1,3
Luftansa8,18.0,40,15,4,0,3
Luftansa8,17.0,40,15,4,0,3
Luftansa8,16.0,40,13,4,0,3
Luftansa8,15.0,40,14,4,0,3
AirAsia9,32.0,40,15,4,10,0
AirAsia9,31.0,40,16,4,9,0
AirAsia9,30.0,40,15,4,8,0
AirAsia9,29.0,40,16,4,7,0
AirAsia9,28.0,40,14,4,6,0
AirAsia9,27.0,40,13,4,5,0
AirAsia9,26.0,40,15,4,4,0
AirAsia9,25.0,40,15,4,3,0
AirAsia9,24.0,40,13,4,2,0
AirAsia9,23.0,40,14,4,1,0
AirAsia9,22.0,40,14,4,0,0
EasyGet8,30.0,40,15,1,10,11
EasyGet8,29.0,40,17,1,9,11
EasyGet8,28.0,40,18,1,8,11
EasyGet8,27.0,40,17,1,7,11
EasyGet8,26.0,40,16,1,6,11
EasyGet8,25.0,40,15,1,5,11
EasyGet8,24.0,40,17,1,4,11
EasyGet8,23.0,40,19,1,3,11
EasyGet8,22.0,40,18,1,2,11
EasyGet8,21.0,40,17,1,1,11
EasyGet8,20.0,40,16,1,0,11
EasyGet8,19.0,40,15,1,0,11
EasyGet8,18.0,40,16,1,0,11
EasyGet8,17.0,40,15,1,0,11
EasyGet8,16.0,40,16,1,0,11
EasyGet8,15.0,40,14,1,0,11
EasyGet8,14.0,40,13,1,0,11
EasyGet8,13.0,40,15,1,0,11
EasyGet8,12.0,40,15,1,0,11
EasyGet8,11.0,40,13,1,0,11
EasyGet8,10.0,40,14,1,0,11
EasyGet8,9.0,40,14,1,0,11
TAP10,34.0,40,16,4,10,4
TAP10,33.0,40,15,4,9,4
TAP10,32.0,40,15,4,8,4
TAP10,31.0,40,16,4,7,4
TAP10,30.0,40,14,4,6,4
TAP10,29.0,40,15,4,5,4
TAP10,28.0,40,14,4,4,4
TAP10,27.0,40,13,4,3,4
TAP10,26.0,40,15,4,2,4
TAP10,25.0,40,15,4,1,4
TAP10,24.0,40,13,4,0,4
TAP10,23.0,40,13,4,0,4
TAP10,22.0,40,13,4,0,4
TAP10,21.0,40,14,4,0,4
TAP10,20.0,40,17,4,0,4
EasyGet10,15.0,40,15,2,10,4
EasyGet10,14.0,40,15,2,9,4
EasyGet10,13.0,40,16,2,8,4
EasyGet10,12.0,40,14,2,7,4
EasyGet10,11.0,40,15,2,6,4
EasyGet10,10.0,40,14,2,5,4
EasyGet10,9.0,40,13,2,4,4
EasyGet10,8.0,40,15,2,3,4
EasyGet10,7.0,40,15,2,2,4
EasyGet10,6.0,40,13,2,1,4
EasyGet10,5.0,40,13,2,0,4
EasyGet10,4.0,40,13,2,0,4
EasyGet10,3.0,40,14,2,0,4
EasyGet10,2.0,40,17,2,0,4
EasyGet10,1.0,40,18,2,0,4
Luftansa10,18.0,40,15,4,10,0
Luftansa10,17.0,40,14,4,9,0
Luftansa10,16.0,40,13,4,8,0
Luftansa10,15.0,40,15,4,7,0
Luftansa10,14.0,40,15,4,6,0
Luftansa10,13.0,40,13,4,5,0
Luftansa10,12.0,40,13,4,4,0
Luftansa10,11.0,40,13,4,3,0
Luftansa10,10.0,40,15,4,2,0
Luftansa10,9.0,40,18,4,1,0
Luftansa10,8.0,40,18,4,0,0
AirAsia10,31.0,40,14,4,10,3
AirAsia10,30.0,40,16,4,9,3
AirAsia10,29.0,40,14,4,8,3
AirAsia10,28.0,40,13,4,7,3
AirAsia10,27.0,40,15,4,6,3
AirAsia10,26.0,40,15,4,5,3
AirAsia10,25.0,40,13,4,4,3
AirAsia10,24.0,40,14,4,3,3
AirAsia10,23.0,40,13,4,2,3
AirAsia10,22.0,40,15,4,1,3
AirAsia10,21.0,40,18,4,0,3
AirAsia10,20.0,40,18,4,0,3
AirAsia10,19.0,40,17,4,0,3
AirAsia10,18.0,40,18,4,0,3
EasyGet9,34.0,40,16,2,10,11
EasyGet9,33.0,40,19,2,9,11
EasyGet9,32.0,40,18,2,8,11
EasyGet9,31.0,40,17,2,7,11
EasyGet9,30.0,40,16,2,6,11
EasyGet9,29.0,40,15,2,5,11
EasyGet9,28.0,40,16,2,4,11
EasyGet9,27.0,40,14,2,3,11
EasyGet9,26.0,40,16,2,2,11
EasyGet9,25.0,40,14,2,1,11
EasyGet9,24.0,40,13,2,0,11
EasyGet9,23.0,40,15,2,0,11
EasyGet9,22.0,40,15,2,0,11
EasyGet9,21.0,40,13,2,0,11
EasyGet9,20.0,40,13,2,0,11
EasyGet9,19.0,40,13,2,0,11
EasyGet9,18.0,40,15,2,0,11
EasyGet9,17.0,40,18,2,0,11
EasyGet9,16.0,40,18,2,0,11
EasyGet9,15.0,40,17,2,0,11
EasyGet9,14.0,40,18,2,0,11
EasyGet9,13.0,40,18,2,0,11
AmericanAirlines9,34.0,40,17,2,10,11
AmericanAirlines9,33.0,40,19,2,9,11
AmericanAirlines9,32.0,40,18,2,8,11
AmericanAirlines9,31.0,40,17,2,7,11
AmericanAirlines9,30.0,40,16,2,6,11
AmericanAirlines9,29.0,40,15,2,5,11
AmericanAirlines9,28.0,40,16,2,4,11
AmericanAirlines9,27.0,40,15,2,3,11
AmericanAirlines9,26.0,40,16,2,2,11
AmericanAirlines9,25.0,40,14,2,1,11
AmericanAirlines9,24.0,40,13,2,0,11
AmericanAirlines9,23.0,40,15,2,0,11
AmericanAirlines9,22.0,40,15,2,0,11
AmericanAirlines9,21.0,40,13,2,0,11
AmericanAirlines9,20.0,40,14,2,0,11
AmericanAirlines9,19.0,40,14,2,0,11
AmericanAirlines9,18.0,40,15,2,0,11
AmericanAirlines9,17.0,40,18,2,0,11
AmericanAirlines9,16.0,40,18,2,0,11
AmericanAirlines9,15.0,40,17,2,0,11
AmericanAirlines9,14.0,40,18,2,0,11
AmericanAirlines9,13.0,40,18,2,0,11
QatarAirways11,34.0,40,13,4,10,3
QatarAirways11,33.0,40,15,4,9,3
QatarAirways11,32.0,40,15,4,8,3
QatarAirways11,31.0,40,13,4,7,3
QatarAirways11,30.0,40,14,4,6,3
QatarAirways11,29.0,40,14,4,5,3
QatarAirways11,28.0,40,15,4,4,3
QatarAirways11,27.0,40,18,4,3,3
QatarAirways11,26.0,40,18,4,2,3
QatarAirways11,25.0,40,17,4,1,3
QatarAirways11,24.0,40,18,4,0,3
QatarAirways11,23.0,40,18,4,0,3
QatarAirways11,22.0,40,17,4,0,3
QatarAirways11,21.0,40,17,4,0,3
SingapureAirlines10,20.0,40,13,4,10,0
SingapureAirlines10,19.0,40,13,4,9,0
SingapureAirlines10,18.0,40,15,4,8,0
SingapureAirlines10,17.0,40,18,4,7,0
SingapureAirlines10,16.0,40,18,4,6,0
SingapureAirlines10,15.0,40,17,4,5,0
SingapureAirlines10,14.0,40,18,4,4,0
SingapureAirlines10,13.0,40,18,4,3,0
SingapureAirlines10,12.0,40,17,4,2,0
SingapureAirlines10,11.0,40,17,4,1,0
SingapureAirlines10,10.0,40,18,4,0,0
QatarAirways9,20.0,40,14,4,10,5
QatarAirways9,19.0,40,14,4,9,5
QatarAirways9,18.0,40,15,4,8,5
QatarAirways9,17.0,40,15,4,7,5
QatarAirways9,16.0,40,13,4,6,5
QatarAirways9,15.0,40,14,4,5,5
QatarAirways9,14.0,40,14,4,4,5
QatarAirways9,13.0,40,16,4,3,5
QatarAirways9,12.0,40,18,4,2,5
QatarAirways9,11.0,40,18,4,1,5
QatarAirways9,10.0,40,17,4,0,5
QatarAirways9,9.0,40,18,4,0,5
QatarAirways9,8.0,40,18,4,0,5
QatarAirways9,7.0,40,17,4,0,5
QatarAirways9,6.0,40,17,4,0,5
QatarAirways9,5.0,40,18,4,0,5
AirAsia12,34.0,40,13,4,10,0
AirAsia12,33.0,40,16,4,9,0
AirAsia12,32.0,40,18,4,8,0
AirAsia12,31.0,40,17,4,7,0
AirAsia12,30.0,40,17,4,6,0
AirAsia12,29.0,40,17,4,5,0
AirAsia12,28.0,40,16,4,4,0
AirAsia12,27.0,40,17,4,3,0
AirAsia12,26.0,40,17,4,2,0
AirAsia12,25.0,40,18,4,1,0
AirAsia12,24.0,40,20,4,0,0
Luftansa11,34.0,40,14,4,10,6
Luftansa11,33.0,40,15,4,9,6
Luftansa11,32.0,40,13,4,8,6
Luftansa11,31.0,40,13,4,7,6
Luftansa11,30.0,40,13,4,6,6
Luftansa11,29.0,40,14,4,5,6
Luftansa11,28.0,40,17,4,4,6
Luftansa11,27.0,40,18,4,3,6
Luftansa11,26.0,40,17,4,2,6
Luftansa11,25.0,40,17,4,1,6
Luftansa11,24.0,40,17,4,0,6
Luftansa11,23.0,40,17,4,0,6
Luftansa11,22.0,40,17,4,0,6
Luftansa11,21.0,40,18,4,0,6
Luftansa11,20.0,40,18,4,0,6
Luftansa11,19.0,40,20,4,0,6
Luftansa11,18.0,40,20,4,0,6
QatarAirways10,22.0,40,15,4,10,1
QatarAirways10,21.0,40,18,4,9,1
QatarAirways10,20.0,40,18,4,8,1
QatarAirways10,19.0,40,17,4,7,1
QatarAirways10,18.0,40,18,4,6,1
QatarAirways10,17.0,40,18,4,5,1
QatarAirways10,16.0,40,17,4,4,1
QatarAirways10,15.0,40,17,4,3,1
QatarAirways10,14.0,40,18,4,2,1
QatarAirways10,13.0,40,18,4,1,1
QatarAirways10,12.0,40,21,4,0,1
QatarAirways10,11.0,40,20,4,0,1
Luftansa12,28.0,40,16,4,10,0
Luftansa12,27.0,40,17,4,9,0
Luftansa12,26.0,40,17,4,8,0
Luftansa12,25.0,40,16,4,7,0
Luftansa12,24.0,40,17,4,6,0
Luftansa12,23.0,40,17,4,5,0
Luftansa12,22.0,40,18,4,4,0
Luftansa12,21.0,40,20,4,3,0
Luftansa12,20.0,40,20,4,2,0
Luftansa12,19.0,40,19,4,1,0
Luftansa12,18.0,40,19,4,0,0
SingapureAirlines11,21.0,40,17,4,10,0
SingapureAirlines11,20.0,40,18,4,9,0
SingapureAirlines11,19.0,40,17,4,8,0
SingapureAirlines11,18.0,40,17,4,7,0
SingapureAirlines11,17.0,40,18,4,6,0
SingapureAirlines11,16.0,40,18,4,5,0
SingapureAirlines11,15.0,40,21,4,4,0
SingapureAirlines11,14.0,40,20,4,3,0
SingapureAirlines11,13.0,40,19,4,2,0
SingapureAirlines11,12.0,40,19,4,1,0
SingapureAirlines11,11.0,40,20,4,0,0
EasyGet12,27.0,40,12,3,10,4
EasyGet12,26.0,40,16,3,9,4
EasyGet12,25.0,40,17,3,8,4
EasyGet12,24.0,40,16,3,7,4
EasyGet12,23.0,40,17,3,6,4
EasyGet12,22.0,40,17,3,5,4
EasyGet12,21.0,40,16,3,4,4
EasyGet12,20.0,40,17,3,3,4
EasyGet12,19.0,40,17,3,2,4
EasyGet12,18.0,40,17,3,1,4
EasyGet12,17.0,40,19,3,0,4
EasyGet12,16.0,40,20,3,0,4
EasyGet12,15.0,40,18,3,0,4
EasyGet12,14.0,40,19,3,0,4
EasyGet12,13.0,40,19,3,0,4
SingapureAirlines12,32.0,40,16,4,10,0
SingapureAirlines12,31.0,40,17,4,9,0
SingapureAirlines12,30.0,40,18,4,8,0
SingapureAirlines12,29.0,40,18,4,7,0
SingapureAirlines12,28.0,40,20,4,6,0
SingapureAirlines12,27.0,40,20,4,5,0
SingapureAirlines12,26.0,40,19,4,4,0
SingapureAirlines12,25.0,40,19,4,3,0
SingapureAirlines12,24.0,40,20,4,2,0
SingapureAirlines12,23.0,40,18,4,1,0
SingapureAirlines12,22.0,40,21,4,0,0
AirAsia11,24.0,40,17,4,10,2
AirAsia11,23.0,40,17,4,9,2
AirAsia11,22.0,40,17,4,8,2
AirAsia11,21.0,40,18,4,7,2
AirAsia11,20.0,40,18,4,6,2
AirAsia11,19.0,40,20,4,5,2
AirAsia11,18.0,40,20,4,4,2
AirAsia11,17.0,40,19,4,3,2
AirAsia11,16.0,40,19,4,2,2
AirAsia11,15.0,40,20,4,1,2
AirAsia11,14.0,40,18,4,0,2
AirAsia11,13.0,40,21,4,0,2
AirAsia11,12.0,40,23,4,0,2
Emirates10,31.0,40,14,2,10,11
Emirates10,30.0,40,13,2,9,11
Emirates10,29.0,40,13,2,8,11
Emirates10,28.0,40,13,2,7,11
Emirates10,27.0,40,14,2,6,11
Emirates10,26.0,40,17,2,5,11
Emirates10,25.0,40,18,2,4,11
Emirates10,24.0,40,17,2,3,11
Emirates10,23.0,40,17,2,2,11
Emirates10,22.0,40,17,2,1,11
Emirates10,21.0,40,17,2,0,11
Emirates10,20.0,40,17,2,0,11
Emirates10,19.0,40,18,2,0,11
Emirates10,18.0,40,18,2,0,11
Emirates10,17.0,40,20,2,0,11
Emirates10,16.0,40,20,2,0,11
Emirates10,15.0,40,19,2,0,11
Emirates10,14.0,40,19,2,0,11
Emirates10,13.0,40,20,2,0,11
Emirates10,12.0,40,18,2,0,11
Emirates10,11.0,40,21,2,0,11
Emirates10,10.0,40,23,2,0,11
AmericanAirlines10,21.0,40,17,2,10,8
AmericanAirlines10,20.0,40,18,2,9,8
AmericanAirlines10,19.0,40,17,2,8,8
AmericanAirlines10,18.0,40,18,2,7,8
AmericanAirlines10,17.0,40,18,2,6,8
AmericanAirlines10,16.0,40,17,2,5,8
AmericanAirlines10,15.0,40,17,2,4,8
AmericanAirlines10,14.0,40,18,2,3,8
AmericanAirlines10,13.0,40,18,2,2,8
AmericanAirlines10,12.0,40,21,2,1,8
AmericanAirlines10,11.0,40,20,2,0,8
AmericanAirlines10,10.0,40,19,2,0,8
AmericanAirlines10,9.0,40,19,2,0,8
AmericanAirlines10,8.0,40,20,2,0,8
AmericanAirlines10,7.0,40,18,2,0,8
AmericanAirlines10,6.0,40,21,2,0,8
AmericanAirlines10,5.0,40,23,2,0,8
AmericanAirlines10,4.0,40,21,2,0,8
AmericanAirlines10,3.0,40,21,2,0,8
Ryanair10,25.0,40,13,2,10,11
Ryanair10,24.0,40,15,2,9,11
Ryanair10,23.0,40,18,2,8,11
Ryanair10,22.0,40,18,2,7,11
Ryanair10,21.0,40,17,2,6,11
Ryanair10,20.0,40,18,2,5,11
Ryanair10,19.0,40,18,2,4,11
Ryanair10,18.0,40,17,2,3,11
Ryanair10,17.0,40,17,2,2,11
Ryanair10,16.0,40,18,2,1,11
Ryanair10,15.0,40,18,2,0,11
Ryanair10,14.0,40,21,2,0,11
Ryanair10,13.0,40,20,2,0,11
Ryanair10,12.0,40,19,2,0,11
Ryanair10,11.0,40,20,2,0,11
Ryanair10,10.0,40,20,2,0,11
Ryanair10,9.0,40,18,2,0,11
Ryanair10,8.0,40,21,2,0,11
Ryanair10,7.0,40,23,2,0,11
Ryanair10,6.0,40,21,2,0,11
Ryanair10,5.0,40,21,2,0,11
Ryanair10,4.0,40,20,2,0,11
SingapureAirlines13,26.0,40,17,4,10,1
SingapureAirlines13,25.0,40,19,4,9,1
SingapureAirlines13,24.0,40,20,4,8,1
SingapureAirlines13,23.0,40,19,4,7,1
SingapureAirlines13,22.0,40,19,4,6,1
SingapureAirlines13,21.0,40,19,4,5,1
SingapureAirlines13,20.0,40,18,4,4,1
SingapureAirlines13,19.0,40,21,4,3,1
SingapureAirlines13,18.0,40,22,4,2,1
SingapureAirlines13,17.0,40,21,4,1,1
SingapureAirlines13,16.0,40,21,4,0,1
SingapureAirlines13,15.0,40,20,4,0,1
Ryanair11,28.0,40,14,2,10,12
Ryanair11,27.0,40,17,2,9,12
Ryanair11,26.0,40,18,2,8,12
Ryanair11,25.0,40,17,2,7,12
Ryanair11,24.0,40,18,2,6,12
Ryanair11,23.0,40,18,2,5,12
Ryanair11,22.0,40,17,2,4,12
Ryanair11,21.0,40,17,2,3,12
Ryanair11,20.0,40,18,2,2,12
Ryanair11,19.0,40,18,2,1,12
Ryanair11,18.0,40,20,2,0,12
Ryanair11,17.0,40,20,2,0,12
Ryanair11,16.0,40,19,2,0,12
Ryanair11,15.0,40,19,2,0,12
Ryanair11,14.0,40,20,2,0,12
Ryanair11,13.0,40,18,2,0,12
Ryanair11,12.0,40,21,2,0,12
Ryanair11,11.0,40,23,2,0,12
Ryanair11,10.0,40,21,2,0,12
Ryanair11,9.0,40,21,2,0,12
Ryanair11,8.0,40,20,2,0,12
Ryanair11,7.0,40,20,2,0,12
Ryanair11,6.0,40,21,2,0,12
AmericanAirlines11,18.0,40,17,3,10,4
AmericanAirlines11,17.0,40,18,3,9,4
AmericanAirlines11,16.0,40,20,3,8,4
AmericanAirlines11,15.0,40,20,3,7,4
AmericanAirlines11,14.0,40,19,3,6,4
AmericanAirlines11,13.0,40,19,3,5,4
AmericanAirlines11,12.0,40,20,3,4,4
AmericanAirlines11,11.0,40,18,3,3,4
AmericanAirlines11,10.0,40,21,3,2,4
AmericanAirlines11,9.0,40,23,3,1,4
AmericanAirlines11,8.0,40,21,3,0,4
AmericanAirlines11,7.0,40,21,3,0,4
AmericanAirlines11,6.0,40,20,3,0,4
AmericanAirlines11,5.0,40,20,3,0,4
AmericanAirlines11,4.0,40,21,3,0,4
AmericanAirlines11,18.0,40,17,3,10,5
AmericanAirlines11,17.0,40,18,3,9,5
AmericanAirlines11,16.0,40,20,3,8,5
AmericanAirlines11,15.0,40,20,3,7,5
AmericanAirlines11,14.0,40,19,3,6,5
AmericanAirlines11,13.0,40,19,3,5,5
AmericanAirlines11,12.0,40,20,3,4,5
AmericanAirlines11,11.0,40,18,3,3,5
AmericanAirlines11,10.0,40,21,3,2,5
AmericanAirlines11,9.0,40,23,3,1,5
AmericanAirlines11,8.0,40,21,3,0,5
AmericanAirlines11,7.0,40,21,3,0,5
AmericanAirlines11,6.0,40,20,3,0,5
AmericanAirlines11,5.0,40,20,3,0,5
AmericanAirlines11,4.0,40,21,3,0,5
AmericanAirlines11,3.0,40,21,3,0,5
TAP11,30.0,40,16,4,10,12
TAP11,29.0,40,18,4,9,12
TAP11,28.0,40,17,4,8,12
TAP11,27.0,40,17,4,7,12
TAP11,26.0,40,17,4,6,12
TAP11,25.0,40,16,4,5,12
TAP11,24.0,40,17,4,4,12
TAP11,23.0,40,18,4,3,12
TAP11,22.0,40,18,4,2,12
TAP11,21.0,40,20,4,1,12
TAP11,20.0,40,20,4,0,12
TAP11,19.0,40,19,4,0,12
TAP11,18.0,40,19,4,0,12
TAP11,17.0,40,20,4,0,12
TAP11,16.0,40,18,4,0,12
TAP11,15.0,40,21,4,0,12
TAP11,14.0,40,23,4,0,12
TAP11,13.0,40,21,4,0,12
TAP11,12.0,40,21,4,0,12
TAP11,11.0,40,20,4,0,12
TAP11,10.0,40,20,4,0,12
TAP11,9.0,40,21,4,0,12
TAP11,8.0,40,21,4,0,12
EasyGet11,34.0,40,17,3,10,12
EasyGet11,33.0,40,17,3,9,12
EasyGet11,32.0,40,17,3,8,12
EasyGet11,31.0,40,17,3,7,12
EasyGet11,30.0,40,16,3,6,12
EasyGet11,29.0,40,17,3,5,12
EasyGet11,28.0,40,17,3,4,12
EasyGet11,27.0,40,18,3,3,12
EasyGet11,26.0,40,20,3,2,12
EasyGet11,25.0,40,20,3,1,12
EasyGet11,24.0,40,19,3,0,12
EasyGet11,23.0,40,19,3,0,12
EasyGet11,22.0,40,20,3,0,12
EasyGet11,21.0,40,18,3,0,12
EasyGet11,20.0,40,21,3,0,12
EasyGet11,19.0,40,23,3,0,12
EasyGet11,18.0,40,21,3,0,12
EasyGet11,17.0,40,21,3,0,12
EasyGet11,16.0,40,20,3,0,12
EasyGet11,15.0,40,20,3,0,12
EasyGet11,14.0,40,21,3,0,12
EasyGet11,13.0,40,21,3,0,12
EasyGet11,12.0,40,21,3,0,12
QatarAirways13,33.0,40,20,4,10,3
QatarAirways13,32.0,40,20,4,9,3
QatarAirways13,31.0,40,19,4,8,3
QatarAirways13,30.0,40,19,4,7,3
QatarAirways13,29.0,40,20,4,6,3
QatarAirways13,28.0,40,18,4,5,3
QatarAirways13,27.0,40,21,4,4,3
QatarAirways13,26.0,40,23,4,3,3
QatarAirways13,25.0,40,21,4,2,3
QatarAirways13,24.0,40,21,4,1,3
QatarAirways13,23.0,40,20,4,0,3
QatarAirways13,22.0,40,20,4,0,3
QatarAirways13,21.0,40,21,4,0,3
QatarAirways13,20.0,40,22,4,0,3
Emirates13,20.0,40,16,3,10,7
Emirates13,19.0,40,18,3,9,7
Emirates13,18.0,40,20,3,8,7
Emirates13,17.0,40,18,3,7,7
Emirates13,16.0,40,19,3,6,7
Emirates13,15.0,40,19,3,5,7
Emirates13,14.0,40,18,3,4,7
Emirates13,13.0,40,21,3,3,7
Emirates13,12.0,40,20,3,2,7
Emirates13,11.0,40,21,3,1,7
Emirates13,10.0,40,21,3,0,7
Emirates13,9.0,40,20,3,0,7
Emirates13,8.0,40,20,3,0,7
Emirates13,7.0,40,21,3,0,7
Emirates13,6.0,40,22,3,0,7
Emirates13,5.0,40,23,3,0,7
Emirates13,4.0,40,23,3,0,7
Emirates13,3.0,40,24,3,0,7
Ryanair12,16.0,40,19,3,10,3
Ryanair12,15.0,40,18,3,9,3
Ryanair12,14.0,40,21,3,8,3
Ryanair12,13.0,40,23,3,7,3
Ryanair12,12.0,40,21,3,6,3
Ryanair12,11.0,40,21,3,5,3
Ryanair12,10.0,40,20,3,4,3
Ryanair12,9.0,40,20,3,3,3
Ryanair12,8.0,40,21,3,2,3
Ryanair12,7.0,40,21,3,1,3
Ryanair12,6.0,40,21,3,0,3
Ryanair12,5.0,40,23,3,0,3
Ryanair12,4.0,40,24,3,0,3
Ryanair12,3.0,40,23,3,0,3
Emirates11,22.0,40,19,3,10,8
Emirates11,21.0,40,20,3,9,8
Emirates11,20.0,40,19,3,8,8
Emirates11,19.0,40,19,3,7,8
Emirates11,18.0,40,20,3,6,8
Emirates11,17.0,40,18,3,5,8
Emirates11,16.0,40,21,3,4,8
Emirates11,15.0,40,23,3,3,8
Emirates11,14.0,40,21,3,2,8
Emirates11,13.0,40,21,3,1,8
Emirates11,12.0,40,20,3,0,8
Emirates11,11.0,40,20,3,0,8
Emirates11,10.0,40,21,3,0,8
Emirates11,9.0,40,21,3,0,8
Emirates11,8.0,40,21,3,0,8
Emirates11,7.0,40,23,3,0,8
Emirates11,6.0,40,24,3,0,8
Emirates11,5.0,40,23,3,0,8
Emirates11,4.0,40,22,3,0,8
TAP12,19.0,40,18,1,10,9
TAP12,18.0,40,20,1,9,9
TAP12,17.0,40,18,1,8,9
TAP12,16.0,40,19,1,7,9
TAP12,15.0,40,19,1,6,9
TAP12,14.0,40,18,1,5,9
TAP12,13.0,40,21,1,4,9
TAP12,12.0,40,20,1,3,9
TAP12,11.0,40,21,1,2,9
TAP12,10.0,40,21,1,1,9
TAP12,9.0,40,20,1,0,9
TAP12,8.0,40,19,1,0,9
TAP12,7.0,40,21,1,0,9
TAP12,6.0,40,22,1,0,9
TAP12,5.0,40,23,1,0,9
TAP12,4.0,40,23,1,0,9
TAP12,3.0,40,24,1,0,9
TAP12,2.0,40,23,1,0,9
TAP12,1.0,40,22,1,0,9
TAP12,0.0,40,22,1,0,9
Emirates12,31.0,40,16,3,10,13
Emirates12,30.0,40,17,3,9,13
Emirates12,29.0,40,19,3,8,13
Emirates12,28.0,40,20,3,7,13
Emirates12,27.0,40,18,3,6,13
Emirates12,26.0,40,19,3,5,13
Emirates12,25.0,40,19,3,4,13
Emirates12,24.0,40,18,3,3,13
Emirates12,23.0,40,21,3,2,13
Emirates12,22.0,40,20,3,1,13
Emirates12,21.0,40,21,3,0,13
Emirates12,20.0,40,21,3,0,13
Emirates12,19.0,40,20,3,0,13
Emirates12,18.0,40,20,3,0,13
Emirates12,17.0,40,21,3,0,13
Emirates12,16.0,40,22,3,0,13
Emirates12,15.0,40,23,3,0,13
Emirates12,14.0,40,23,3,0,13
Emirates12,13.0,40,24,3,0,13
Emirates12,12.0,40,23,3,0,13
Emirates12,11.0,40,22,3,0,13
Emirates12,10.0,40,22,3,0,13
Emirates12,9.0,40,23,3,0,13
Emirates12,8.0,40,23,3,0,13
AirAsia14,18.0,40,19,4,10,5
AirAsia14,17.0,40,20,4,9,5
AirAsia14,16.0,40,21,4,8,5
AirAsia14,15.0,40,21,4,7,5
AirAsia14,14.0,40,20,4,6,5
AirAsia14,13.0,40,18,4,5,5
AirAsia14,12.0,40,20,4,4,5
